iter	Passed	Remaining
3238	15408	8377
3239	15412	8372
3240	15417	8367
3241	15421	8362
3242	15426	8357
3243	15430	8352
3244	15435	8347
3245	15440	8343
3246	15445	8338
3247	15449	8333
3248	15454	8329
3249	15459	8324
3250	15464	8319
3251	15469	8314
3252	15473	8310
3253	15478	8305
3254	15482	8300
3255	15487	8295
3256	15491	8290
3257	15496	8285
3258	15500	8280
3259	15505	8275
3260	15509	8271
3261	15514	8266
3262	15518	8261
3263	15523	8256
3264	15527	8251
3265	15531	8246
3266	15536	8241
3267	15540	8236
3268	15545	8231
3269	15549	8226
3270	15554	8221
3271	15558	8216
3272	15563	8211
3273	15567	8207
3274	15572	8202
3275	15576	8197
3276	15581	8192
3277	15585	8187
3278	15590	8182
3279	15594	8177
3280	15598	8172
3281	15603	8167
3282	15608	8162
3283	15612	8158
3284	15617	8153
3285	15621	8148
3286	15626	8143
3287	15630	8138
3288	15635	8133
3289	15639	8128
3290	15644	8124
3291	15649	8119
3292	15653	8114
3293	15658	8109
3294	15662	8104
3295	15666	8099
3296	15671	8094
3297	15676	8090
3298	15682	8085
3299	15687	8081
3300	15693	8077
3301	15698	8072
3302	15702	8067
3303	15707	8063
3304	15713	8058
3305	15718	8054
3306	15723	8049
3307	15728	8044
3308	15733	8040
3309	15738	8035
3310	15743	8031
3311	15748	8026
3312	15753	8021
3313	15758	8017
3314	15763	8012
3315	15768	8007
3316	15773	8003
3317	15778	7998
3318	15783	7994
3319	15788	7989
3320	15794	7985
3321	15799	7980
3322	15804	7975
3323	15809	7971
3324	15813	7966
3325	15818	7961
3326	15823	7956
3327	15828	7952
3328	15833	7947
3329	15837	7942
3330	15842	7937
3331	15846	7932
3332	15851	7928
3333	15856	7923
3334	15860	7918
3335	15865	7913
3336	15869	7908
3337	15874	7903
3338	15878	7899
3339	15883	7894
3340	15887	7889
3341	15892	7884
3342	15897	7879
3343	15902	7875
3344	15907	7870
3345	15912	7865
3346	15917	7861
3347	15922	7856
3348	15926	7851
3349	15931	7846
3350	15936	7842
3351	15941	7837
3352	15945	7832
3353	15950	7827
3354	15954	7822
3355	15959	7817
3356	15963	7813
3357	15968	7808
3358	15972	7803
3359	15977	7798
3360	15981	7793
3361	15986	7788
3362	15991	7783
3363	15995	7779
3364	16000	7774
3365	16004	7769
3366	16009	7764
3367	16013	7759
3368	16018	7754
3369	16022	7749
3370	16027	7745
3371	16031	7740
3372	16036	7735
3373	16041	7730
3374	16045	7725
3375	16050	7720
3376	16054	7716
3377	16059	7711
3378	16064	7706
3379	16069	7701
3380	16073	7696
3381	16078	7691
3382	16082	7687
3383	16087	7682
3384	16091	7677
3385	16096	7672
3386	16100	7667
3387	16105	7662
3388	16109	7657
3389	16114	7653
3390	16118	7648
3391	16123	7643
3392	16128	7638
3393	16132	7633
3394	16137	7628
3395	16141	7624
3396	16146	7619
3397	16150	7614
3398	16155	7609
3399	16159	7604
3400	16164	7599
3401	16169	7595
3402	16173	7590
3403	16178	7585
3404	16182	7580
3405	16187	7575
3406	16191	7570
3407	16196	7565
3408	16200	7561
3409	16205	7556
3410	16210	7551
3411	16214	7546
3412	16219	7541
3413	16223	7536
3414	16228	7531
3415	16232	7527
3416	16237	7522
3417	16242	7517
3418	16248	7513
3419	16253	7508
3420	16258	7504
3421	16263	7499
3422	16269	7495
3423	16274	7490
3424	16279	7486
3425	16284	7481
3426	16289	7477
3427	16294	7472
3428	16299	7467
3429	16304	7462
3430	16309	7458
3431	16314	7453
3432	16319	7448
3433	16324	7444
3434	16329	7439
3435	16334	7435
3436	16340	7430
3437	16345	7426
3438	16350	7421
3439	16354	7416
3440	16359	7411
3441	16364	7407
3442	16369	7402
3443	16374	7397
3444	16379	7393
3445	16384	7388
3446	16388	7383
3447	16393	7379
3448	16398	7374
3449	16402	7369
3450	16407	7364
3451	16411	7359
3452	16416	7354
3453	16420	7349
3454	16425	7345
3455	16429	7340
3456	16434	7335
3457	16439	7330
3458	16443	7325
3459	16447	7320
3460	16452	7315
3461	16456	7311
3462	16461	7306
3463	16465	7301
3464	16470	7296
3465	16474	7291
3466	16479	7286
3467	16483	7281
3468	16488	7276
3469	16492	7271
3470	16497	7267
3471	16501	7262
3472	16506	7257
3473	16510	7252
3474	16514	7247
3475	16519	7242
3476	16524	7237
3477	16528	7233
3478	16533	7228
3479	16537	7223
3480	16541	7218
3481	16546	7213
3482	16551	7208
3483	16555	7203
3484	16560	7198
3485	16564	7194
3486	16569	7189
3487	16573	7184
3488	16578	7179
3489	16582	7174
3490	16587	7169
3491	16591	7165
3492	16596	7160
3493	16600	7155
3494	16604	7150
3495	16609	7145
3496	16614	7140
3497	16618	7135
3498	16623	7131
3499	16627	7126
3500	16632	7121
3501	16637	7116
3502	16641	7111
3503	16645	7106
3504	16650	7101
3505	16654	7097
3506	16659	7092
3507	16663	7087
3508	16668	7082
3509	16672	7077
3510	16676	7072
3511	16681	7067
3512	16685	7062
3513	16690	7058
3514	16694	7053
3515	16698	7048
3516	16703	7043
3517	16707	7038
3518	16712	7033
3519	16716	7028
3520	16720	7023
3521	16725	7018
3522	16729	7013
3523	16734	7009
3524	16738	7004
3525	16743	6999
3526	16747	6994
3527	16752	6989
3528	16756	6984
3529	16761	6979
3530	16765	6975
3531	16770	6970
3532	16774	6965
3533	16779	6960
3534	16783	6955
3535	16788	6950
3536	16792	6945
3537	16797	6941
3538	16802	6936
3539	16807	6931
3540	16811	6926
3541	16817	6922
3542	16822	6918
3543	16827	6913
3544	16833	6908
3545	16839	6904
3546	16844	6900
3547	16850	6895
3548	16855	6891
3549	16861	6886
3550	16866	6882
3551	16871	6877
3552	16875	6872
3553	16881	6868
3554	16886	6863
3555	16891	6859
3556	16896	6854
3557	16901	6849
3558	16906	6845
3559	16911	6840
3560	16916	6835
3561	16920	6831
3562	16925	6826
3563	16930	6821
3564	16935	6816
3565	16939	6811
3566	16944	6807
3567	16949	6802
3568	16953	6797
3569	16958	6792
3570	16962	6788
3571	16967	6783
3572	16971	6778
3573	16976	6773
3574	16980	6768
3575	16984	6763
3576	16989	6758
3577	16993	6753
3578	16998	6748
3579	17002	6744
3580	17007	6739
3581	17011	6734
3582	17016	6729
3583	17020	6724
3584	17025	6719
3585	17029	6714
3586	17034	6710
3587	17038	6705
3588	17043	6700
3589	17047	6695
3590	17051	6690
3591	17056	6685
3592	17060	6680
3593	17064	6675
3594	17069	6671
3595	17073	6666
3596	17078	6661
3597	17082	6656
3598	17087	6651
3599	17091	6646
3600	17096	6641
3601	17101	6637
3602	17106	6632
3603	17110	6627
3604	17114	6622
3605	17119	6617
3606	17124	6613
3607	17128	6608
3608	17132	6603
3609	17137	6598
3610	17141	6593
3611	17146	6588
3612	17150	6584
3613	17155	6579
3614	17159	6574
3615	17163	6569
3616	17168	6564
3617	17172	6559
3618	17177	6554
3619	17181	6549
3620	17186	6545
3621	17190	6540
3622	17195	6535
3623	17199	6530
3624	17204	6525
3625	17208	6520
3626	17213	6516
3627	17217	6511
3628	17222	6506
3629	17226	6501
3630	17231	6496
3631	17236	6491
3632	17240	6487
3633	17245	6482
3634	17249	6477
3635	17254	6472
3636	17258	6467
3637	17262	6462
3638	17267	6458
3639	17271	6453
3640	17276	6448
3641	17280	6443
3642	17284	6438
3643	17289	6433
3644	17293	6428
3645	17298	6424
3646	17303	6419
3647	17308	6414
3648	17313	6410
3649	17318	6405
3650	17322	6400
3651	17327	6395
3652	17331	6390
3653	17336	6386
3654	17341	6381
3655	17345	6376
3656	17350	6371
3657	17354	6366
3658	17358	6361
3659	17363	6357
3660	17367	6352
3661	17372	6347
3662	17376	6342
3663	17381	6337
3664	17386	6332
3665	17390	6328
3666	17395	6323
3667	17399	6318
3668	17404	6313
3669	17408	6308
3670	17413	6304
3671	17417	6299
3672	17422	6294
3673	17426	6289
3674	17431	6284
3675	17435	6279
3676	17440	6275
3677	17445	6270
3678	17449	6265
3679	17454	6260
3680	17458	6255
3681	17463	6251
3682	17467	6246
3683	17472	6241
3684	17476	6236
3685	17481	6231
3686	17485	6226
3687	17490	6222
3688	17494	6217
3689	17498	6212
3690	17503	6207
3691	17508	6202
3692	17512	6197
3693	17517	6193
3694	17521	6188
3695	17526	6183
3696	17531	6178
3697	17535	6173
3698	17539	6169
3699	17544	6164
3700	17548	6159
3701	17553	6154
3702	17557	6149
3703	17562	6144
3704	17566	6140
3705	17571	6135
3706	17576	6130
3707	17581	6126
3708	17586	6121
3709	17591	6116
3710	17597	6112
3711	17602	6107
3712	17607	6103
3713	17612	6098
3714	17617	6093
3715	17622	6089
3716	17627	6084
3717	17632	6079
3718	17637	6075
3719	17642	6070
3720	17647	6065
3721	17652	6061
3722	17657	6056
3723	17662	6051
3724	17667	6047
3725	17671	6042
3726	17676	6037
3727	17681	6032
3728	17685	6028
3729	17690	6023
3730	17695	6018
3731	17699	6013
3732	17704	6009
3733	17708	6004
3734	17713	5999
3735	17717	5994
3736	17722	5989
3737	17726	5984
3738	17731	5979
3739	17735	5975
3740	17740	5970
3741	17744	5965
3742	17749	5960
3743	17754	5956
3744	17759	5951
3745	17764	5946
3746	17769	5942
3747	17775	5937
3748	17780	5933
3749	17784	5928
3750	17789	5923
3751	17793	5918
3752	17798	5913
3753	17802	5908
3754	17807	5904
3755	17811	5899
3756	17816	5894
3757	17820	5889
3758	17825	5884
3759	17829	5880
3760	17834	5875
3761	17838	5870
3762	17843	5865
3763	17848	5860
3764	17852	5855
3765	17856	5851
3766	17861	5846
3767	17866	5841
3768	17870	5836
3769	17875	5831
3770	17879	5827
3771	17884	5822
3772	17888	5817
3773	17893	5812
3774	17897	5807
3775	17902	5803
3776	17906	5798
3777	17911	5793
3778	17916	5788
3779	17920	5783
3780	17925	5779
3781	17929	5774
3782	17934	5769
3783	17939	5764
3784	17943	5759
3785	17948	5755
3786	17952	5750
3787	17957	5745
3788	17961	5740
3789	17966	5735
3790	17970	5731
3791	17975	5726
3792	17979	5721
3793	17984	5716
3794	17988	5711
3795	17993	5706
3796	17997	5702
3797	18001	5697
3798	18006	5692
3799	18010	5687
3800	18015	5682
3801	18020	5678
3802	18024	5673
3803	18028	5668
3804	18033	5663
3805	18038	5658
3806	18042	5653
3807	18046	5649
3808	18051	5644
3809	18055	5639
3810	18060	5634
3811	18064	5629
3812	18069	5625
3813	18075	5620
3814	18080	5616
3815	18085	5611
3816	18090	5606
3817	18096	5602
3818	18101	5597
3819	18106	5593
3820	18111	5588
3821	18116	5583
3822	18121	5579
3823	18126	5574
3824	18131	5569
3825	18136	5565
3826	18141	5560
3827	18146	5555
3828	18151	5551
3829	18156	5546
3830	18161	5541
3831	18165	5537
3832	18170	5532
3833	18175	5527
3834	18179	5522
3835	18184	5517
3836	18189	5513
3837	18193	5508
3838	18198	5503
3839	18202	5498
3840	18207	5493
3841	18211	5489
3842	18216	5484
3843	18221	5479
3844	18226	5475
3845	18231	5470
3846	18236	5465
3847	18241	5461
3848	18246	5456
3849	18251	5451
3850	18255	5446
3851	18260	5442
3852	18264	5437
3853	18269	5432
3854	18273	5427
3855	18278	5422
3856	18283	5418
3857	18287	5413
3858	18292	5408
3859	18296	5403
3860	18301	5398
3861	18305	5394
3862	18310	5389
3863	18314	5384
3864	18319	5379
3865	18323	5374
3866	18328	5370
3867	18333	5365
3868	18337	5360
3869	18341	5355
3870	18346	5350
3871	18351	5346
3872	18355	5341
3873	18360	5336
3874	18365	5331
3875	18369	5327
3876	18374	5322
3877	18378	5317
3878	18383	5312
3879	18388	5307
3880	18392	5303
3881	18397	5298
3882	18401	5293
3883	18406	5288
3884	18410	5283
3885	18415	5279
3886	18419	5274
3887	18424	5269
3888	18428	5264
3889	18433	5259
3890	18438	5255
3891	18442	5250
3892	18447	5245
3893	18451	5240
3894	18456	5235
3895	18460	5231
3896	18465	5226
3897	18469	5221
3898	18474	5216
3899	18478	5211
3900	18482	5207
3901	18487	5202
3902	18492	5197
3903	18496	5192
3904	18500	5187
3905	18505	5182
3906	18509	5178
3907	18514	5173
3908	18518	5168
3909	18523	5163
3910	18527	5158
3911	18532	5154
3912	18537	5149
3913	18541	5144
3914	18545	5139
3915	18550	5135
3916	18555	5130
3917	18560	5125
3918	18564	5120
3919	18569	5115
3920	18573	5111
3921	18578	5106
3922	18582	5101
3923	18587	5096
3924	18591	5092
3925	18596	5087
3926	18600	5082
3927	18605	5077
3928	18609	5072
3929	18614	5068
3930	18619	5063
3931	18623	5058
3932	18628	5053
3933	18632	5048
3934	18637	5044
3935	18642	5039
3936	18647	5034
3937	18652	5030
3938	18658	5025
3939	18663	5021
3940	18668	5016
3941	18674	5011
3942	18678	5007
3943	18684	5002
3944	18689	4998
3945	18694	4993
3946	18700	4989
3947	18706	4984
3948	18711	4979
3949	18716	4975
3950	18721	4970
3951	18726	4965
3952	18731	4961
3953	18735	4956
3954	18740	4951
3955	18745	4946
3956	18750	4942
3957	18755	4937
3958	18759	4932
3959	18763	4927
3960	18768	4923
3961	18773	4918
3962	18777	4913
3963	18782	4908
3964	18787	4904
3965	18791	4899
3966	18796	4894
3967	18800	4889
3968	18805	4884
3969	18809	4880
3970	18814	4875
3971	18818	4870
3972	18823	4865
3973	18827	4860
3974	18832	4856
3975	18836	4851
3976	18841	4846
3977	18845	4841
3978	18850	4836
3979	18854	4832
3980	18859	4827
3981	18863	4822
3982	18868	4817
3983	18872	4812
3984	18877	4808
3985	18881	4803
3986	18885	4798
3987	18890	4793
3988	18894	4788
3989	18899	4784
3990	18904	4779
3991	18908	4774
3992	18913	4769
3993	18917	4764
3994	18922	4760
3995	18926	4755
3996	18931	4750
3997	18935	4745
3998	18940	4740
3999	18944	4736
4000	18949	4731
4001	18953	4726
4002	18958	4721
4003	18962	4716
4004	18967	4712
4005	18971	4707
4006	18976	4702
4007	18980	4697
4008	18985	4693
4009	18989	4688
4010	18994	4683
4011	18998	4678
4012	19003	4673
4013	19007	4669
4014	19012	4664
4015	19017	4659
4016	19021	4654
4017	19026	4650
4018	19031	4645
4019	19035	4640
4020	19039	4635
4021	19044	4630
4022	19048	4626
4023	19052	4621
4024	19057	4616
4025	19062	4611
4026	19066	4606
4027	19071	4602
4028	19075	4597
4029	19080	4592
4030	19085	4587
4031	19089	4583
4032	19094	4578
4033	19098	4573
4034	19103	4568
4035	19107	4563
4036	19112	4559
4037	19116	4554
4038	19121	4549
4039	19126	4544
4040	19130	4540
4041	19134	4535
4042	19139	4530
4043	19143	4525
4044	19148	4520
4045	19152	4516
4046	19157	4511
4047	19162	4506
4048	19167	4501
4049	19172	4497
4050	19177	4492
4051	19182	4487
4052	19187	4483
4053	19191	4478
4054	19196	4473
4055	19200	4468
4056	19205	4464
4057	19210	4459
4058	19215	4454
4059	19221	4450
4060	19226	4445
4061	19231	4441
4062	19236	4436
4063	19242	4431
4064	19247	4427
4065	19252	4422
4066	19257	4417
4067	19262	4413
4068	19267	4408
4069	19273	4403
4070	19278	4399
4071	19283	4394
4072	19288	4389
4073	19293	4385
4074	19298	4380
4075	19303	4375
4076	19307	4371
4077	19312	4366
4078	19317	4361
4079	19321	4356
4080	19326	4352
4081	19331	4347
4082	19335	4342
4083	19340	4337
4084	19344	4333
4085	19349	4328
4086	19354	4323
4087	19358	4318
4088	19363	4314
4089	19368	4309
4090	19372	4304
4091	19377	4299
4092	19381	4294
4093	19386	4290
4094	19390	4285
4095	19395	4280
4096	19400	4275
4097	19404	4271
4098	19409	4266
4099	19413	4261
4100	19418	4256
4101	19422	4252
4102	19427	4247
4103	19431	4242
4104	19436	4237
4105	19440	4232
4106	19445	4228
4107	19449	4223
4108	19454	4218
4109	19458	4213
4110	19463	4208
4111	19467	4204
4112	19472	4199
4113	19476	4194
4114	19481	4189
4115	19485	4184
4116	19490	4180
4117	19494	4175
4118	19498	4170
4119	19503	4165
4120	19507	4160
4121	19512	4156
4122	19516	4151
4123	19521	4146
4124	19525	4141
4125	19530	4137
4126	19534	4132
4127	19539	4127
4128	19544	4122
4129	19548	4118
4130	19553	4113
4131	19557	4108
4132	19562	4103
4133	19566	4098
4134	19571	4094
4135	19575	4089
4136	19580	4084
4137	19584	4079
4138	19589	4074
4139	19593	4070
4140	19598	4065
4141	19603	4060
4142	19608	4056
4143	19613	4051
4144	19618	4046
4145	19623	4042
4146	19628	4037
4147	19633	4032
4148	19637	4027
4149	19642	4023
4150	19647	4018
4151	19651	4013
4152	19656	4008
4153	19660	4004
4154	19664	3999
4155	19669	3994
4156	19673	3989
4157	19678	3984
4158	19682	3980
4159	19687	3975
4160	19691	3970
4161	19696	3965
4162	19700	3960
4163	19705	3956
4164	19709	3951
4165	19714	3946
4166	19718	3941
4167	19723	3937
4168	19727	3932
4169	19732	3927
4170	19736	3922
4171	19741	3918
4172	19745	3913
4173	19750	3908
4174	19754	3903
4175	19759	3898
4176	19763	3894
4177	19768	3889
4178	19772	3884
4179	19777	3879
4180	19783	3875
4181	19788	3870
4182	19793	3866
4183	19798	3861
4184	19804	3856
4185	19809	3852
4186	19814	3847
4187	19819	3842
4188	19824	3838
4189	19829	3833
4190	19834	3828
4191	19839	3824
4192	19845	3819
4193	19850	3814
4194	19855	3810
4195	19860	3805
4196	19865	3800
4197	19870	3796
4198	19875	3791
4199	19879	3786
4200	19884	3781
4201	19889	3777
4202	19894	3772
4203	19898	3767
4204	19903	3762
4205	19907	3758
4206	19912	3753
4207	19916	3748
4208	19921	3743
4209	19926	3739
4210	19931	3734
4211	19936	3729
4212	19941	3725
4213	19945	3720
4214	19950	3715
4215	19954	3710
4216	19958	3705
4217	19963	3701
4218	19968	3696
4219	19972	3691
4220	19976	3686
4221	19981	3682
4222	19985	3677
4223	19990	3672
4224	19994	3667
4225	19999	3662
4226	20003	3658
4227	20008	3653
4228	20012	3648
4229	20017	3643
4230	20021	3639
4231	20026	3634
4232	20031	3629
4233	20035	3624
4234	20040	3619
4235	20044	3615
4236	20048	3610
4237	20053	3605
4238	20057	3600
4239	20062	3596
4240	20066	3591
4241	20071	3586
4242	20075	3581
4243	20079	3576
4244	20084	3572
4245	20089	3567
4246	20094	3562
4247	20099	3558
4248	20104	3553
4249	20109	3548
4250	20113	3543
4251	20118	3539
4252	20122	3534
4253	20127	3529
4254	20132	3524
4255	20136	3520
4256	20141	3515
4257	20145	3510
4258	20149	3505
4259	20154	3500
4260	20158	3496
4261	20163	3491
4262	20168	3486
4263	20172	3482
4264	20177	3477
4265	20182	3472
4266	20186	3467
4267	20191	3462
4268	20195	3458
4269	20200	3453
4270	20205	3448
4271	20209	3443
4272	20213	3439
4273	20218	3434
4274	20222	3429
4275	20227	3424
4276	20231	3420
4277	20236	3415
4278	20240	3410
4279	20245	3405
4280	20250	3401
4281	20254	3396
4282	20259	3391
4283	20263	3386
4284	20268	3381
4285	20272	3377
4286	20277	3372
4287	20281	3367
4288	20285	3362
4289	20290	3358
4290	20295	3353
4291	20299	3348
4292	20304	3343
4293	20308	3339
4294	20313	3334
4295	20317	3329
4296	20322	3324
4297	20326	3319
4298	20331	3315
4299	20335	3310
4300	20340	3305
4301	20344	3300
4302	20349	3296
4303	20354	3291
4304	20360	3286
4305	20365	3282
4306	20370	3277
4307	20376	3273
4308	20381	3268
4309	20386	3263
4310	20391	3258
4311	20395	3254
4312	20401	3249
4313	20405	3244
4314	20411	3240
4315	20416	3235
4316	20421	3230
4317	20426	3226
4318	20431	3221
4319	20436	3216
4320	20441	3212
4321	20446	3207
4322	20450	3202
4323	20455	3197
4324	20460	3193
4325	20464	3188
4326	20469	3183
4327	20473	3178
4328	20478	3174
4329	20482	3169
4330	20487	3164
4331	20491	3159
4332	20496	3155
4333	20500	3150
4334	20505	3145
4335	20509	3140
4336	20514	3136
4337	20518	3131
4338	20523	3126
4339	20527	3121
4340	20532	3116
4341	20536	3112
4342	20541	3107
4343	20546	3102
4344	20551	3098
4345	20555	3093
4346	20561	3088
4347	20566	3083
4348	20570	3079
4349	20575	3074
4350	20579	3069
4351	20584	3064
4352	20589	3060
4353	20593	3055
4354	20598	3050
4355	20602	3045
4356	20607	3041
4357	20611	3036
4358	20616	3031
4359	20620	3026
4360	20625	3022
4361	20629	3017
4362	20634	3012
4363	20638	3007
4364	20642	3003
4365	20647	2998
4366	20652	2993
4367	20656	2988
4368	20661	2984
4369	20665	2979
4370	20669	2974
4371	20674	2969
4372	20678	2964
4373	20683	2960
4374	20687	2955
4375	20692	2950
4376	20696	2945
4377	20701	2941
4378	20705	2936
4379	20710	2931
4380	20715	2926
4381	20719	2922
4382	20723	2917
4383	20728	2912
4384	20732	2907
4385	20737	2903
4386	20742	2898
4387	20746	2893
4388	20751	2888
4389	20755	2884
4390	20760	2879
4391	20764	2874
4392	20769	2869
4393	20773	2865
4394	20778	2860
4395	20783	2855
4396	20787	2850
4397	20791	2845
4398	20796	2841
4399	20800	2836
4400	20804	2831
4401	20809	2826
4402	20814	2822
4403	20818	2817
4404	20823	2812
4405	20827	2807
4406	20832	2803
4407	20836	2798
4408	20840	2793
4409	20845	2788
4410	20849	2784
4411	20854	2779
4412	20858	2774
4413	20862	2769
4414	20867	2764
4415	20872	2760
4416	20876	2755
4417	20881	2750
4418	20885	2746
4419	20889	2741
4420	20894	2736
4421	20899	2731
4422	20903	2726
4423	20908	2722
4424	20913	2717
4425	20918	2712
4426	20923	2708
4427	20928	2703
4428	20934	2698
4429	20939	2694
4430	20945	2689
4431	20949	2684
4432	20954	2680
4433	20959	2675
4434	20964	2670
4435	20969	2666
4436	20975	2661
4437	20980	2656
4438	20985	2652
4439	20990	2647
4440	20995	2642
4441	21000	2638
4442	21005	2633
4443	21010	2628
4444	21015	2623
4445	21021	2619
4446	21026	2614
4447	21031	2610
4448	21036	2605
4449	21041	2600
4450	21045	2595
4451	21050	2591
4452	21055	2586
4453	21059	2581
4454	21064	2576
4455	21068	2572
4456	21073	2567
4457	21077	2562
4458	21081	2557
4459	21086	2553
4460	21090	2548
4461	21095	2543
4462	21100	2538
4463	21104	2534
4464	21109	2529
4465	21113	2524
4466	21118	2519
4467	21122	2515
4468	21127	2510
4469	21131	2505
4470	21136	2500
4471	21140	2496
4472	21145	2491
4473	21149	2486
4474	21154	2481
4475	21158	2477
4476	21163	2472
4477	21167	2467
4478	21172	2462
4479	21176	2458
4480	21181	2453
4481	21185	2448
4482	21189	2443
4483	21194	2438
4484	21198	2434
4485	21203	2429
4486	21207	2424
4487	21212	2419
4488	21216	2415
4489	21221	2410
4490	21225	2405
4491	21230	2400
4492	21234	2396
4493	21239	2391
4494	21243	2386
4495	21248	2381
4496	21252	2377
4497	21257	2372
4498	21261	2367
4499	21266	2362
4500	21270	2358
4501	21275	2353
4502	21279	2348
4503	21284	2343
4504	21289	2339
4505	21293	2334
4506	21298	2329
4507	21302	2324
4508	21307	2320
4509	21311	2315
4510	21316	2310
4511	21320	2305
4512	21325	2301
4513	21329	2296
4514	21334	2291
4515	21338	2286
4516	21343	2282
4517	21347	2277
4518	21352	2272
4519	21356	2267
4520	21361	2263
4521	21365	2258
4522	21370	2253
4523	21374	2248
4524	21379	2244
4525	21384	2239
4526	21389	2234
4527	21393	2230
4528	21398	2225
4529	21403	2220
4530	21407	2215
4531	21411	2211
4532	21416	2206
4533	21420	2201
4534	21425	2196
4535	21429	2192
4536	21434	2187
4537	21438	2182
4538	21443	2177
4539	21448	2173
4540	21452	2168
4541	21457	2163
4542	21461	2158
4543	21466	2154
4544	21470	2149
4545	21475	2144
4546	21480	2140
4547	21486	2135
4548	21492	2130
4549	21498	2126
4550	21503	2121
4551	21508	2116
4552	21513	2112
4553	21518	2107
4554	21523	2102
4555	21528	2097
4556	21533	2093
4557	21537	2088
4558	21542	2083
4559	21548	2079
4560	21553	2074
4561	21558	2069
4562	21563	2065
4563	21568	2060
4564	21573	2055
4565	21578	2051
4566	21582	2046
4567	21587	2041
4568	21592	2036
4569	21596	2032
4570	21601	2027
4571	21606	2022
4572	21610	2017
4573	21615	2013
4574	21619	2008
4575	21624	2003
4576	21629	1998
4577	21633	1994
4578	21638	1989
4579	21642	1984
4580	21647	1979
4581	21651	1975
4582	21656	1970
4583	21660	1965
4584	21664	1960
4585	21669	1956
4586	21673	1951
4587	21678	1946
4588	21682	1941
4589	21687	1937
4590	21691	1932
4591	21696	1927
4592	21700	1922
4593	21705	1918
4594	21709	1913
4595	21714	1908
4596	21718	1903
4597	21723	1899
4598	21727	1894
4599	21731	1889
4600	21736	1884
4601	21741	1880
4602	21745	1875
4603	21750	1870
4604	21754	1865
4605	21758	1861
4606	21763	1856
4607	21767	1851
4608	21772	1847
4609	21776	1842
4610	21781	1837
4611	21785	1832
4612	21789	1828
4613	21794	1823
4614	21798	1818
4615	21803	1813
4616	21807	1809
4617	21812	1804
4618	21816	1799
4619	21821	1794
4620	21825	1790
4621	21830	1785
4622	21834	1780
4623	21839	1775
4624	21843	1771
4625	21848	1766
4626	21852	1761
4627	21857	1756
4628	21862	1752
4629	21866	1747
4630	21870	1742
4631	21875	1737
4632	21879	1733
4633	21884	1728
4634	21888	1723
4635	21893	1718
4636	21897	1714
4637	21902	1709
4638	21906	1704
4639	21911	1700
4640	21915	1695
4641	21920	1690
4642	21924	1685
4643	21929	1681
4644	21933	1676
4645	21938	1671
4646	21943	1666
4647	21947	1662
4648	21952	1657
4649	21957	1652
4650	21962	1648
4651	21967	1643
4652	21971	1638
4653	21976	1633
4654	21980	1629
4655	21985	1624
4656	21989	1619
4657	21994	1614
4658	21998	1610
4659	22003	1605
4660	22008	1600
4661	22012	1595
4662	22017	1591
4663	22021	1586
4664	22025	1581
4665	22030	1576
4666	22034	1572
4667	22039	1567
4668	22043	1562
4669	22047	1557
4670	22052	1553
4671	22056	1548
4672	22061	1543
4673	22066	1539
4674	22070	1534
4675	22075	1529
4676	22079	1524
4677	22084	1520
4678	22088	1515
4679	22093	1510
4680	22097	1505
4681	22102	1501
4682	22106	1496
4683	22111	1491
4684	22115	1486
4685	22120	1482
4686	22124	1477
4687	22129	1472
4688	22133	1468
4689	22137	1463
4690	22142	1458
4691	22147	1453
4692	22151	1449
4693	22156	1444
4694	22160	1439
4695	22165	1434
4696	22169	1430
4697	22174	1425
4698	22178	1420
4699	22182	1415
4700	22187	1411
4701	22191	1406
4702	22196	1401
4703	22200	1397
4704	22205	1392
4705	22210	1387
4706	22214	1382
4707	22218	1378
4708	22223	1373
4709	22227	1368
4710	22232	1363
4711	22236	1359
4712	22241	1354
4713	22246	1349
4714	22251	1345
4715	22256	1340
4716	22262	1335
4717	22267	1330
4718	22272	1326
4719	22277	1321
4720	22282	1316
4721	22287	1312
4722	22292	1307
4723	22297	1302
4724	22302	1298
4725	22307	1293
4726	22312	1288
4727	22317	1283
4728	22322	1279
4729	22327	1274
4730	22331	1269
4731	22336	1265
4732	22341	1260
4733	22346	1255
4734	22350	1250
4735	22355	1246
4736	22360	1241
4737	22364	1236
4738	22369	1231
4739	22373	1227
4740	22378	1222
4741	22382	1217
4742	22387	1213
4743	22392	1208
4744	22397	1203
4745	22402	1198
4746	22407	1194
4747	22412	1189
4748	22416	1184
4749	22421	1180
4750	22425	1175
4751	22430	1170
4752	22434	1165
4753	22439	1161
4754	22443	1156
4755	22448	1151
4756	22452	1146
4757	22456	1142
4758	22461	1137
4759	22465	1132
4760	22470	1127
4761	22474	1123
4762	22479	1118
4763	22483	1113
4764	22488	1109
4765	22492	1104
4766	22497	1099
4767	22502	1094
4768	22506	1090
4769	22511	1085
4770	22515	1080
4771	22520	1075
4772	22524	1071
4773	22529	1066
4774	22533	1061
4775	22538	1057
4776	22542	1052
4777	22547	1047
4778	22551	1042
4779	22556	1038
4780	22560	1033
4781	22565	1028
4782	22569	1023
4783	22574	1019
4784	22578	1014
4785	22583	1009
4786	22588	1005
4787	22592	1000
4788	22597	995
4789	22601	990
4790	22606	986
4791	22610	981
